kepid,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_model_snr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
12164564,CONFIRMED,3.35184041,131.64441,1.9855,345.3,1.88,20.0,0,0,0,0
8190354,FALSE POSITIVE,1.615758517,131.68535,1.734,41.7,1.31,18.0,0,0,1,0
3425851,CANDIDATE,110.3783828,175.9317,12.211,489.8,3.02,108.9,0,0,0,0
10397751,CONFIRMED,3.4462125,132.22894,2.101,83.5,0.7,15.6,0,0,0,0
10397751,CONFIRMED,2.005414293,133.24526,1.934,59.5,0.65,13.9,0,0,0,0
10397751,CANDIDATE,4.28886792,132.37761,2.599,59.3,0.57,11.1,0,0,0,0
7815931,FALSE POSITIVE,1.868564038,132.51442,1.192,176.7,1.4,17.2,0,0,1,0
6679295,CANDIDATE,24.5752524,144.18324,2.258,1003.4,1.64,12.1,0,0,0,0
9642292,CONFIRMED,15.1408916,143.74584,4.359,476.8,1.93,20.1,0,0,0,0
6356692,CONFIRMED,11.39169531,141.55983,5.0,51.0,1.02,19.0,0,0,0,0
6026737,CANDIDATE,10.1747037,132.3605,5.179,52.4,1.04,11.8,0,0,0,0
4991208,CONFIRMED,2.44358543,132.80194,1.852,59.1,0.67,11.9,0,0,0,0
8243283,FALSE POSITIVE,1.7592691,132.07552,2.381,140.4,1.21,13.5,0,0,1,1
9837661,CONFIRMED,2.226496196,133.37195,1.7073,1839.1,2.1,36.0,0,0,0,0
9837661,CONFIRMED,5.72084599,134.66576,2.744,1316.0,1.78,20.5,0,0,0,0
9092504,CONFIRMED,0.962864171,132.12548,1.6802,303.5,1.52,31.6,0,0,0,0
5383248,CONFIRMED,16.23847733,171.019564,3.9699,646.7,2.76,125.8,0,0,0,0
9092504,CONFIRMED,6.46004728,135.96779,1.979,394.2,1.8,17.0,0,0,0,0
10001368,CONFIRMED,4.76831033,134.86116,3.2363,251.8,1.78,35.4,0,0,0,0
9466429,CONFIRMED,44.616751,164.45238,7.831,239.7,2.31,28.4,0,0,0,0
4365442,FALSE POSITIVE,1.714410345,131.86549,3.336,50.4,1.84,22.9,0,0,1,1
8885643,CONFIRMED,3.40165617,132.06195,1.9617,155.9,1.34,19.9,0,0,0,0
5652893,CONFIRMED,14.00948631,132.96947,3.399,169.9,0.98,22.6,0,0,0,0
3241557,FALSE POSITIVE,1.703359172,132.46185,1.914,57.6,0.69,13.9,0,0,1,1
3957082,FALSE POSITIVE,3.77881664,134.208,5.819,47.1,3.99,22.2,0,0,1,0
8681833,CONFIRMED,1.311558909,131.53283,1.919,141.3,1.15,17.2,0,0,0,0
4138951,CONFIRMED,1.291233083,131.99105,1.855,66.0,0.89,15.9,0,0,0,0
3102384,CONFIRMED,10.573751447,175.067739,1.7259,298.9,2.07,82.0,0,0,0,0
10471515,CONFIRMED,3.7847507,133.50785,2.924,33.5,0.7,12.2,0,0,0,0
4935172,CANDIDATE,2.17291055,131.73552,2.139,76.4,0.93,13.6,0,0,0,0
8760040,CONFIRMED,18.2206024,141.37607,5.109,201.8,1.78,19.7,0,0,0,0
8760040,CANDIDATE,7.35101287,133.63951,2.757,115.9,1.42,12.8,0,0,0,0
10098844,CONFIRMED,47.4497134,173.4565,10.675,206.4,1.61,16.9,0,0,0,0
9467404,CONFIRMED,0.929906166,132.25126,1.743,108.7,1.48,79.7,0,0,0,0
5308666,FALSE POSITIVE,0.784513087,131.98751,1.9206,316.6,131.4,47.7,0,0,1,1
5184911,CONFIRMED,4.11585514,134.11726,1.4858,425.8,1.93,20.8,0,0,0,0
8176564,CANDIDATE,6.57159435,132.74598,3.1044,65.7,1.26,30.7,0,0,0,0
6587105,CONFIRMED,33.878639,160.21869,6.194,700.1,3.52,27.9,0,0,0,0
11662184,CONFIRMED,27.5722144,145.39543,5.256,296.3,1.94,20.0,0,0,0,0
11127479,CONFIRMED,2.12821621,132.48055,3.146,25.9,0.7,22.1,0,0,0,0
5428668,FALSE POSITIVE,0.703399912,131.65929,0.823,531.4,2.15,32.0,1,0,1,0
5041569,FALSE POSITIVE,2.5355023,132.20054,7.189,354.6,2.7,37.6,0,1,0,0
10604521,CANDIDATE,0.868122253,131.83212,1.5471,231.3,1.65,23.2,0,0,0,0
9899181,FALSE POSITIVE,1.332560553,132.05303,3.315,31.7,0.4,26.1,0,0,1,1
9899181,FALSE POSITIVE,18.936061,139.0725,22.27,24.3,0.34,14.0,0,1,0,0
8884274,CONFIRMED,10.65275054,136.08994,2.684,740.7,2.2,17.5,0,0,0,0
7767162,CONFIRMED,3.30040818,133.56723,4.462,98.8,1.43,19.3,0,0,0,0
4861791,FALSE POSITIVE,5.62950902,136.8607,6.542,297.5,2.11,14.3,0,0,1,1
4385148,CANDIDATE,13.84301228,139.95334,4.077,567.8,1.98,17.5,0,0,0,0
4385148,CONFIRMED,24.2758992,152.43133,4.59,702.2,2.25,17.0,0,0,0,0
9838468,CONFIRMED,54.4099612,175.40307,9.314,193.0,1.56,20.8,0,0,0,0
6781548,FALSE POSITIVE,9.12209336,138.83306,4.347,906.8,28.17,22.2,0,1,1,1
8617363,CONFIRMED,19.94752741,144.2469,1.756,861.3,2.52,16.0,0,0,0,0
11401755,CONFIRMED,13.84984567,141.64914,7.2783,84.6,1.45,35.2,0,0,0,0
7673192,CONFIRMED,6.12479773,134.93803,3.466,129.3,1.51,20.1,0,0,0,0
7673192,CONFIRMED,11.24284815,136.32084,4.241,136.0,1.44,17.4,0,0,0,0
7673192,CONFIRMED,4.02877097,133.76774,3.173,100.4,1.21,18.6,0,0,0,0
7673192,CONFIRMED,8.92114318,137.49071,3.933,110.8,1.27,15.3,0,0,0,0
11807274,CONFIRMED,7.81285862,172.6138,4.098,117.3,1.68,32.3,0,0,0,0
7670943,CONFIRMED,18.01164974,185.09162,6.7367,107.8,1.83,60.8,0,0,0,0
6697756,CONFIRMED,0.916142298,132.02221,1.1555,98.5,0.6,23.0,0,0,0,0
5649833,FALSE POSITIVE,0.597933473,131.95386,1.918,106.0,1.24,26.0,0,0,1,1
10518399,FALSE POSITIVE,2.69636494,132.99372,3.892,109.0,1.24,22.2,0,1,1,1
5905822,CONFIRMED,6.99205021,138.05147,5.037,33.4,1.06,24.4,0,0,0,0
10793172,CONFIRMED,12.0999065,143.04424,3.558,165.5,1.39,15.1,0,0,0,0
10793172,CONFIRMED,5.36375016,134.65014,2.94,114.3,1.15,14.4,0,0,0,0
7136729,FALSE POSITIVE,3.17319407,133.38365,2.512,135.8,0.91,16.2,0,0,1,0
6364276,FALSE POSITIVE,5.24368302,132.7109,10.873,225.4,0.91,36.9,0,0,1,1
4367854,CANDIDATE,5.1952021,133.34401,2.1552,320.8,1.37,17.7,0,0,0,0
5108946,FALSE POSITIVE,0.591280187,131.74406,1.1656,135.0,1.3,21.6,0,0,1,0
8801316,CONFIRMED,3.93766786,135.27724,4.655,24.3,1.36,16.8,0,0,0,0
10597693,CANDIDATE,31.6084371,134.68285,3.675,331.6,1.89,16.2,0,0,0,0
7466270,CANDIDATE,16.1558656,140.23012,3.798,731.3,2.04,17.5,0,0,0,0
10876237,FALSE POSITIVE,1.465943491,132.32801,1.513,52.3,1.6,15.8,0,1,1,0
12314973,CONFIRMED,28.45489091,176.706265,8.1593,1418.6,6.08,244.7,0,0,0,0
3346154,CONFIRMED,1.952711161,133.160986,0.872,403.0,2.58,30.7,0,0,0,0
5308387,FALSE POSITIVE,0.620739667,132.10051,2.477,108.2,29.28,30.8,0,0,1,1
6233573,FALSE POSITIVE,0.587470828,131.49788,2.4382,193.8,51.02,48.3,0,0,1,0
10363281,FALSE POSITIVE,0.934924739,132.17846,2.052,73.8,2.29,20.3,0,1,1,1
4861527,FALSE POSITIVE,25.7054557,156.66709,6.059,266.3,1.75,27.6,0,1,1,1
5775129,CONFIRMED,3.84822189,131.9185,2.013,203.9,1.72,17.6,0,0,0,0
9898447,CONFIRMED,2.37752442,133.39854,2.307,32.1,0.53,15.9,0,0,0,0
5307568,FALSE POSITIVE,2.62838097,131.62343,3.193,89.9,1.01,15.3,0,0,1,0
11135308,CONFIRMED,1.877878538,132.26131,2.39,47.5,0.78,20.6,0,0,0,0
2985587,CANDIDATE,3.375716723,134.21319,1.5436,175.7,2.34,20.2,0,0,0,0
6521045,CONFIRMED,35.3331932,153.98249,5.966,99.7,1.55,28.8,0,0,0,0
8077137,CONFIRMED,15.0896415,175.95371,4.3349,77.8,1.42,29.5,0,0,0,0
7019524,CONFIRMED,5.30873978,134.25061,3.018,127.5,1.08,16.7,0,0,0,0
5106313,CONFIRMED,3.89524296,131.85929,1.689,189.0,1.13,16.2,0,0,0,0
9825174,CONFIRMED,0.740926358,131.91163,1.0163,195.5,1.22,20.0,0,0,0,0
5642620,CANDIDATE,75.8580035,165.5543,5.382,1148.4,2.72,16.1,0,0,0,0
8429415,FALSE POSITIVE,1.352564873,132.04752,3.469,56.7,1.45,34.9,0,0,1,1
5014903,FALSE POSITIVE,7.72768833,136.19387,2.06,404.8,1.89,14.6,0,0,1,0
5980783,CONFIRMED,37.3033197,133.3072,7.793,551.7,2.31,19.5,0,0,0,0
8873090,CANDIDATE,10.16435076,136.43034,6.017,37.7,1.99,18.4,0,0,0,0
8560804,FALSE POSITIVE,31.9729501,133.88218,9.41,156.3,2.41,38.3,0,1,1,1
12008872,CONFIRMED,14.8877665,141.95432,4.981,252.5,1.96,28.4,0,0,0,0
8415200,CONFIRMED,4.52158614,133.21804,3.4702,106.2,1.31,26.2,0,0,0,0
4072333,FALSE POSITIVE,2.007750531,132.57843,2.0715,352.0,1.64,21.8,0,0,1,0
9886361,CONFIRMED,7.03146295,134.4525,5.922,85.4,1.38,33.8,0,0,0,0
9886361,CONFIRMED,54.2811949,140.71639,5.517,147.8,2.07,20.0,0,0,0,0
3730335,FALSE POSITIVE,0.596087893,131.82296,0.7159,105.1,1.92,30.3,0,0,1,0
6528464,CONFIRMED,12.58229808,175.02129,6.375,118.7,1.53,62.1,0,0,0,0
7428316,FALSE POSITIVE,7.12684695,137.42807,3.179,206.3,1.38,20.7,0,1,1,0
10275766,FALSE POSITIVE,0.661749944,131.86076,4.112,215.6,23.92,34.5,0,1,1,1
10275766,FALSE POSITIVE,354.95118,156.9947,13.02,421.9,2.53,7.0,0,0,0,0
6370120,FALSE POSITIVE,1.35477049,131.64321,1.618,145.3,0.8,14.8,0,0,1,0
5642620,FALSE POSITIVE,0.493393859,131.57378,1.1319,264.7,1.4,20.3,0,1,0,0
5209845,CONFIRMED,11.95401876,140.26226,2.656,855.9,2.1,19.3,0,0,0,0
9652649,FALSE POSITIVE,2.48883033,132.11766,4.268,51.4,0.64,15.1,0,0,1,1
11100670,FALSE POSITIVE,20.2340219,141.38622,3.674,193.6,0.99,11.5,0,1,1,0
6129524,CONFIRMED,0.88184263,131.68869,1.3117,249.9,1.24,21.2,0,0,0,0
5794570,CONFIRMED,5.448321078,132.49088,2.2213,529.4,2.17,55.1,0,0,0,0
5794570,CONFIRMED,1.116127169,131.84982,1.3235,109.2,1.0,19.2,0,0,0,0
5649325,FALSE POSITIVE,195.613824,167.73974,23.777,1651.9,10.65,102.7,0,0,1,0
9958387,CANDIDATE,237.787237,196.97103,10.509,1627.7,9.91,92.3,0,0,0,0
6779260,CONFIRMED,3.833087643,131.63482,1.51,461.4,2.25,40.2,0,0,0,0
11807274,CONFIRMED,9.37663713,136.95319,2.1033,118.4,1.89,21.0,0,0,0,0
5953297,CONFIRMED,5.62006198,132.95381,2.751,190.1,1.45,17.4,0,0,0,0
7659389,CONFIRMED,3.8259005,132.20163,1.8057,857.2,3.45,20.3,0,0,0,0
9472074,CONFIRMED,0.558841234,131.57991,0.7918,280.9,1.33,26.3,0,0,0,0
10842192,CONFIRMED,9.33648141,140.67893,2.5449,885.4,2.39,23.1,0,0,0,0
2442448,CONFIRMED,76.6139446,153.79301,10.22,498.7,2.61,28.6,0,0,0,0
11197853,CANDIDATE,0.698461304,131.85138,0.7887,134.4,14.81,16.1,0,0,0,0
9665922,FALSE POSITIVE,1.545388842,132.63059,3.037,52.8,0.56,20.6,0,0,1,0
11283615,CONFIRMED,1.289590179,131.89057,1.3541,286.0,1.38,18.9,0,0,0,0
7605093,CONFIRMED,0.634003002,131.89476,0.9207,316.9,1.35,21.0,0,0,0,0
3859363,FALSE POSITIVE,1.56859048,131.64081,11.591,280.6,23.41,43.3,1,0,1,0
8077137,CONFIRMED,22.8030252,153.37541,4.768,62.9,1.29,20.4,0,0,0,0
12023078,FALSE POSITIVE,0.623441939,131.990423,1.4053,128.1,13.89,40.6,0,1,1,1
6364162,FALSE POSITIVE,5.24364571,132.7242,16.984,270.4,25.01,45.6,0,0,1,1
7463685,CONFIRMED,8.98826122,138.83733,4.96,160.8,1.39,14.5,0,0,0,0
6716021,CANDIDATE,110.7556272,144.80528,6.819,8067.0,29.64,48.5,0,0,0,0
11231334,FALSE POSITIVE,4.15743922,172.50464,9.572,1472.0,96.99,52.5,0,1,0,0
8326342,CANDIDATE,14.4079035,142.02803,2.524,3058.0,23.4,7.7,0,0,0,0
6878240,CONFIRMED,135.4978256,233.6923,6.769,5038.1,6.01,73.2,0,0,0,0
6878240,CONFIRMED,22.2508509,149.43326,1.745,618.7,2.07,11.4,0,0,0,0
2436378,FALSE POSITIVE,8.53161917,136.27763,2.9596,65744.0,54.6,86.1,0,1,0,0
6614629,FALSE POSITIVE,0.526615152,131.49908,1.0582,64.0,1.46,40.9,1,0,1,0
6630943,FALSE POSITIVE,0.690405794,131.7301,1.7407,178.4,1.04,43.0,0,1,1,0
4831728,CONFIRMED,10.10773789,135.1032,3.828,294.9,1.98,25.3,0,0,0,0
4831728,CANDIDATE,7.0956395,135.0007,3.465,108.1,1.2,10.5,0,0,0,0
3336765,FALSE POSITIVE,1.844857057,132.16167,1.6557,85.6,0.97,21.5,0,1,1,0
4270565,FALSE POSITIVE,18.0116764,139.19459,6.006,417.2,2.02,23.3,0,0,1,0
6528464,CONFIRMED,33.67280658,162.03676,8.2267,170.9,1.86,61.2,0,0,0,0
11963206,CONFIRMED,3.00912491,131.62696,2.228,191.4,1.22,16.5,0,0,0,0
4249611,CANDIDATE,79.2450351,161.5717,5.382,1347.3,3.33,14.4,0,0,0,0
8263545,CONFIRMED,4.44589508,131.74309,2.3816,441.4,1.94,20.9,0,0,0,0
10068024,FALSE POSITIVE,2.023126394,132.07328,1.2771,72.2,0.92,19.2,0,1,1,1
9636563,FALSE POSITIVE,10.63609504,139.7996,3.48,290.6,1.36,20.9,0,1,1,1
6937402,CONFIRMED,10.3108232,141.5114,5.617,204.0,1.27,14.0,0,0,0,0
5475641,FALSE POSITIVE,1.069842837,132.4449,5.275,540.3,1.77,65.2,0,0,1,1
2853828,FALSE POSITIVE,1.077467951,131.58234,2.1125,75.7,31.06,47.4,0,0,1,0
7899070,CANDIDATE,126.4451275,166.49998,16.7151,3252.5,4.49,110.9,0,0,0,0
4035667,FALSE POSITIVE,2.8736467,132.58652,1.682,215.7,6.47,21.2,0,0,0,1
9612825,FALSE POSITIVE,2.846517614,133.24348,4.228,2154.4,1.88,58.0,0,1,1,0
7826659,CONFIRMED,211.032819,279.12891,7.119,1953.4,3.43,69.3,0,0,0,0
7202957,CONFIRMED,1.716828304,132.03204,2.068,59.5,0.74,14.2,0,0,0,0
5513893,FALSE POSITIVE,0.755103143,131.81388,2.885,43.8,1.49,27.3,0,0,0,1
10514430,FALSE POSITIVE,20.71927223,184.73851,4.0388,224.6,2.51,36.0,0,0,0,1
8095441,CONFIRMED,11.87457664,140.21259,1.9797,220.7,1.32,21.4,0,0,0,0
5881813,CONFIRMED,109.6469948,190.67271,6.568,899.7,4.85,26.7,0,0,0,0
12456601,CONFIRMED,15.64588656,146.04926,3.959,572.1,2.18,26.9,0,0,0,0
10341917,FALSE POSITIVE,0.93375241,131.5113,6.352,518.0,3.18,55.5,0,0,0,1
3241604,FALSE POSITIVE,1.70336496,132.45889,1.7045,316.7,1.67,19.8,0,1,1,1
9591070,FALSE POSITIVE,0.764174368,131.68497,2.346,100.2,1.18,34.5,1,0,1,0
8227661,FALSE POSITIVE,1.85373924,132.66885,1.816,348.6,0.23,18.0,0,1,1,0
7428736,CONFIRMED,7.06321927,132.52395,2.411,207.2,1.21,12.6,0,0,0,0
5817986,FALSE POSITIVE,0.584310213,132.013258,2.1801,809.4,23.09,91.9,0,0,1,0
11129258,CONFIRMED,25.384175,137.77326,3.576,594.0,2.44,15.8,0,0,0,0
10586004,CONFIRMED,15.79196594,176.81888,7.2772,203.1,2.4,77.3,0,0,0,0
4939533,CANDIDATE,5.77207177,134.93042,2.605,328.5,1.54,13.2,0,0,0,0
4846856,CANDIDATE,46.151253,147.81245,5.346,649.0,2.08,17.1,0,0,0,0
7202957,CONFIRMED,8.16733851,136.20356,3.337,104.9,1.03,14.8,0,0,0,0
6521045,CONFIRMED,12.81590421,122.94682,6.3856,220.5,2.26,106.7,0,0,0,0
5790807,FALSE POSITIVE,79.99623328,207.126264,6.3339,24383.5,40.73,721.9,0,1,0,0
8892303,CONFIRMED,5.424749327,133.728952,1.139,7680.0,5.15,78.0,0,0,0,0
10265602,CANDIDATE,165.3447044,174.29621,3.09,4899.0,6.98,48.0,0,0,0,0
5369827,CONFIRMED,3.606940379,134.77442,1.0418,432.3,2.04,20.8,0,0,0,0
5302643,FALSE POSITIVE,69.2002312,145.95159,5.679,2271.5,45.24,30.0,0,1,1,0
6586746,CONFIRMED,6.26404774,132.82928,2.39,378.7,1.55,20.1,0,0,0,0
9962455,CONFIRMED,23.1985852,142.62801,9.821,224.7,2.61,28.2,0,0,0,0
9962455,CONFIRMED,5.77721259,137.16696,2.462,134.3,2.17,17.7,0,0,0,0
8687088,FALSE POSITIVE,0.905037231,132.21703,1.4351,37.5,1.1,29.0,0,0,1,0
6436029,CONFIRMED,59.4969009,146.95193,5.404,1262.1,2.92,23.2,0,0,0,0
6197215,CONFIRMED,10.61345333,135.6898,0.9829,150.2,1.77,20.0,0,0,0,0
9451706,CONFIRMED,48.6303805,172.54736,7.0805,339.8,2.48,53.9,0,0,0,0
9244508,CONFIRMED,40.5289885,168.01669,10.604,360.7,5.92,35.3,0,0,0,0
9692557,FALSE POSITIVE,0.571940563,131.71371,0.9031,54.3,1.88,22.8,0,1,1,0
9366886,FALSE POSITIVE,0.633514386,131.56236,1.2792,179.1,0.81,22.3,0,0,1,0
3657176,FALSE POSITIVE,17.4166143,141.10369,2.445,314.2,1.84,13.1,0,0,1,0
3969687,CONFIRMED,16.3583482,141.25354,9.858,116.4,2.23,30.0,0,0,0,0
9369366,FALSE POSITIVE,36.0054414,144.34331,3.262,117.5,3.33,14.6,0,0,1,0
6716545,CONFIRMED,13.9093544,142.8769,6.765,86.8,1.33,15.6,0,0,0,0
4552729,CANDIDATE,97.4463194,204.83009,6.765,2141.1,3.05,62.8,0,0,0,0
2989706,FALSE POSITIVE,1.257689465,132.503649,0.8399,945.6,2.45,45.6,0,1,0,0
5185897,CONFIRMED,4.081411554,133.85992,2.3239,171.9,1.0,36.9,0,0,0,0
5185897,CONFIRMED,11.41941928,142.11859,3.3075,150.5,0.99,22.9,0,0,0,0
5185897,CONFIRMED,6.83440674,136.86023,2.2726,177.1,1.01,29.1,0,0,0,0
3663173,CANDIDATE,174.636181,184.5253,15.679,2500.9,11.12,37.1,0,0,0,0
9881077,CONFIRMED,24.4004378,135.62326,2.987,860.5,2.47,20.2,0,0,0,0
3097346,FALSE POSITIVE,4.029810359,170.69131,3.3316,111.1,1.77,62.8,0,0,1,1
5717567,FALSE POSITIVE,1.287622419,132.43069,0.821,36.5,0.87,16.9,0,0,1,0
6265792,CONFIRMED,0.935115863,132.20193,1.6172,64.8,1.05,21.6,0,0,0,0
9995402,CONFIRMED,3.57551429,132.86125,2.364,92.8,0.89,16.6,0,0,0,0
9109857,CANDIDATE,1.791877025,132.8762,1.166,46.1,1.48,12.5,0,0,0,0
5609593,CONFIRMED,136.205112,234.72601,5.568,1209.3,2.35,20.0,0,0,0,0
5436338,CONFIRMED,6.30922043,133.99677,1.3251,691.2,1.37,22.5,0,0,0,0
11414465,CONFIRMED,2.94194296,133.1044,2.056,278.0,1.22,18.2,0,0,0,0
6716545,CANDIDATE,145.881936,194.6951,11.342,156.9,1.8,11.2,0,0,0,0
2708885,FALSE POSITIVE,1.146934644,132.2666,1.7247,256.2,1.39,19.7,0,0,1,0
6612284,FALSE POSITIVE,1.245353252,132.21522,2.152,224.2,1.48,20.3,0,0,0,1
10586004,CONFIRMED,82.2001239,208.79417,10.627,233.9,2.57,47.9,0,0,0,0
4483138,CONFIRMED,15.3626052,145.5732,3.736,468.3,1.8,19.7,0,0,0,0
9475552,CONFIRMED,0.843379985,131.966174,1.4474,343.3,1.7,53.6,0,0,0,0
9475552,CONFIRMED,6.56606941,134.49512,1.8455,402.4,1.83,25.8,0,0,0,0
8292840,CONFIRMED,10.49566303,172.79335,4.7356,106.1,1.34,48.7,0,0,0,0
5196864,CANDIDATE,2.50343279,131.94522,1.534,1156.0,20.23,13.2,0,0,0,0
11071200,CANDIDATE,96.4562198,214.74931,11.195,950.5,9.1,54.6,0,0,0,0
11071200,CANDIDATE,44.5643831,143.43526,7.874,360.5,5.8,27.0,0,0,0,0
10905911,CONFIRMED,1.34155642,132.73743,1.6462,58.2,0.74,23.7,0,0,0,0
3545135,CONFIRMED,8.48299282,132.96583,2.505,69.1,0.8,21.3,0,0,0,0
6964929,CONFIRMED,0.665025941,131.65962,1.7542,104.7,1.11,26.5,0,0,0,0
6432345,CONFIRMED,234.635652,172.64615,6.965,868.5,2.56,26.7,0,0,0,0
8703129,CANDIDATE,253.374581,235.74025,22.889,1104.0,19.25,99.9,0,0,0,0
11565924,CONFIRMED,13.32191461,142.7235,6.213,133.5,2.88,24.3,0,0,0,0
6607357,CONFIRMED,7.69994466,134.39282,4.432,70.9,0.92,17.4,0,0,0,0
6607357,CONFIRMED,4.77466043,135.16338,3.804,54.3,0.81,15.5,0,0,0,0
9451706,CONFIRMED,29.39337161,209.06737,7.0445,327.0,2.5,69.7,0,0,0,0
6186964,CONFIRMED,2.164570593,131.83142,1.2862,525.1,1.27,19.8,0,0,0,0
5471202,FALSE POSITIVE,12.4258343,141.5311,28.1171,449.4,2.75,72.0,1,0,1,1
9640439,FALSE POSITIVE,0.873227249,132.23359,0.7948,221.8,1.68,21.9,0,0,1,0
9693006,CONFIRMED,2.88878583,132.33651,2.977,40.9,0.84,17.2,0,0,0,0
6837283,CANDIDATE,21.1181653,133.59196,9.734,112.7,2.89,26.3,0,0,0,0
5613821,CANDIDATE,5.06092282,134.47316,2.586,71.6,0.98,15.7,0,0,0,0
6627507,FALSE POSITIVE,7.37453336,131.55947,3.745,304.4,87.08,33.1,0,0,1,0
5128673,CONFIRMED,87.9724227,168.29785,14.638,866.7,3.39,64.6,0,0,0,0
6690836,CONFIRMED,0.568874717,132.048771,1.2177,378.4,1.49,50.4,0,0,0,0
8639908,CANDIDATE,0.910020582,131.99239,1.7956,358.1,1.12,29.9,0,0,0,0
5481148,FALSE POSITIVE,22.023514,135.18349,1.932,1670.0,4.79,10.2,0,0,1,0
11076400,CANDIDATE,1.07808492,132.03683,0.8551,155.6,1.01,22.9,0,0,0,0
7877978,CONFIRMED,56.5732318,146.57984,4.188,688.5,2.69,21.6,0,0,0,0
7903086,FALSE POSITIVE,1.846861455,131.90493,1.6605,648.6,2.23,35.9,0,1,1,0
12024120,CONFIRMED,3.568099612,169.74278,3.2131,98.4,1.36,52.5,0,0,0,0
8210018,CONFIRMED,132.9955503,258.3961,7.436,1275.4,2.51,29.3,0,0,0,0
3642289,CONFIRMED,6.002548291,171.71419,4.1628,202.0,2.33,71.6,0,0,0,0
3642289,CONFIRMED,11.44865823,141.38705,4.953,75.2,1.32,21.9,0,0,0,0
3662838,CONFIRMED,24.85466504,173.99971,9.182,776.2,7.61,88.0,0,0,0,0
5966322,CONFIRMED,60.92818866,173.37212,6.3336,755.6,2.78,120.1,0,0,0,0
6029239,CONFIRMED,8.512037736,174.909816,2.1861,597.8,2.14,102.2,0,0,0,0
12106929,FALSE POSITIVE,5.93720557,171.57597,4.882,371.4,1.84,59.9,0,1,1,1
12107021,FALSE POSITIVE,5.93719982,135.95338,3.95,175.6,1.47,37.0,0,0,1,1
8248939,FALSE POSITIVE,1.63345402,181.8556,3.817,359.0,24.87,7.4,0,0,1,0
12404954,CONFIRMED,3.247548814,171.27807,2.5146,209.7,1.41,51.6,0,0,0,0
1571511,FALSE POSITIVE,14.022451457,177.5952096,8.08619,20082.9,14.93,2707.7,0,1,0,0
2438070,FALSE POSITIVE,2.442945167,171.09721,4.0145,677.9,38.29,102.8,0,1,1,1
3747262,FALSE POSITIVE,1.312459403,132.22569,1.459,36.9,1.65,13.9,0,0,1,0
10190075,CANDIDATE,11.1916199,138.04258,2.1,166.4,1.47,11.9,0,0,0,0
9070666,CONFIRMED,2.99792926,131.76579,4.398,45.4,1.12,16.0,0,0,0,0
3642335,CONFIRMED,60.8660974,179.28674,4.397,714.3,1.39,15.4,0,0,0,0
3328052,FALSE POSITIVE,2.11547854,132.0118,3.665,222.9,1.66,21.6,0,0,1,1
10749059,CANDIDATE,174.731515,252.5348,8.257,1179.9,3.0,16.5,0,0,0,0
9119568,FALSE POSITIVE,5.54867998,133.9285,4.665,68.9,0.68,15.4,0,0,1,0
9119568,FALSE POSITIVE,1.22174063,132.0174,7.443,32.2,0.46,19.4,1,0,0,0
9020114,CONFIRMED,3.48412874,134.5504,1.422,161.6,1.16,13.3,0,0,0,0
6196457,CONFIRMED,13.74883059,179.279158,6.0968,425.9,3.63,167.6,0,0,0,0
7668416,CANDIDATE,0.858546796,132.14429,1.1,106.1,0.88,12.2,0,0,0,0
6029239,CANDIDATE,5.518195,136.584,1.81,27.1,0.46,5.2,0,0,0,0
6063220,CONFIRMED,4.603575293,171.840124,2.3499,440.4,1.51,79.7,0,0,0,0
6071903,CONFIRMED,24.30784323,178.36629,2.6054,677.1,2.14,35.6,0,0,0,0
6289257,CONFIRMED,19.67409703,176.27119,3.7535,204.9,1.78,39.0,0,0,0,0
10905239,CONFIRMED,3.487688776,170.932217,3.83661,1298.8,5.64,350.6,0,0,0,0
11623629,CONFIRMED,81.737872,211.678818,6.6923,628.8,2.16,135.4,0,0,0,0
3545478,CANDIDATE,75.1122132,207.713987,4.9458,3751.5,23.23,384.0,0,0,0,0
4815520,CONFIRMED,31.578651216,177.206237,2.12791,2125.4,4.52,324.3,0,0,0,0
6603043,FALSE POSITIVE,110.32167272,197.365128,13.3624,7296.6,18.6,2217.1,0,1,0,0
7175184,CONFIRMED,5.88527364,174.42554,1.9531,112.7,1.59,27.4,0,0,0,0
7109851,FALSE POSITIVE,1.086486129,131.96598,0.8383,66.0,1.69,20.2,0,0,1,0
11565544,CANDIDATE,3.76562031,131.75562,1.288,232.6,19.39,14.6,0,0,0,0
7347246,CONFIRMED,86.1160885,134.8808,6.058,875.2,3.11,17.8,0,0,0,0
11403530,CONFIRMED,3.61460332,133.09123,3.227,43.9,0.9,15.4,0,0,0,0
5088536,CONFIRMED,8.45744892,139.06689,3.2893,77.4,1.02,31.0,0,0,0,0
12072872,CANDIDATE,2.46288834,132.80114,1.724,47.4,0.67,11.9,0,0,0,0
6609270,CONFIRMED,3.82223397,132.14965,1.924,362.7,1.05,15.9,0,0,0,0
12406807,CONFIRMED,17.067644,145.56929,6.026,262.4,1.62,13.5,0,0,0,0
8046689,FALSE POSITIVE,5.78542702,137.09181,2.271,256.2,1.91,15.4,0,0,1,0
5096590,CONFIRMED,29.6099055,137.3316,7.433,120.1,1.74,14.3,0,0,0,0
